captain,formation,budget,gw1_score,5gw_estimated,GK1,GK1_role,GK1_selected,GK1_price,GK1_score,DEF1,DEF1_role,DEF1_selected,DEF1_price,DEF1_score,DEF2,DEF2_role,DEF2_selected,DEF2_price,DEF2_score,DEF3,DEF3_role,DEF3_selected,DEF3_price,DEF3_score,DEF4,DEF4_role,DEF4_selected,DEF4_price,DEF4_score,MID1,MID1_role,MID1_selected,MID1_price,MID1_score,MID2,MID2_role,MID2_selected,MID2_price,MID2_score,MID3,MID3_role,MID3_selected,MID3_price,MID3_score,MID4,MID4_role,MID4_selected,MID4_price,MID4_score,FWD1,FWD1_role,FWD1_selected,FWD1_price,FWD1_score,FWD2,FWD2_role,FWD2_selected,FWD2_price,FWD2_score,BENCH1,BENCH1_role,BENCH1_selected,BENCH1_price,BENCH1_score,BENCH2,BENCH2_role,BENCH2_selected,BENCH2_price,BENCH2_score,BENCH3,BENCH3_role,BENCH3_selected,BENCH3_price,BENCH3_score,BENCH4,BENCH4_role,BENCH4_selected,BENCH4_price,BENCH4_score,FWD3,FWD3_role,FWD3_selected,FWD3_price,FWD3_score,DEF5,DEF5_role,DEF5_selected,DEF5_price,DEF5_score,MID5,MID5_role,MID5_selected,MID5_price,MID5_score
Florian Wirtz,4-4-2,91.0,55.3,286.4,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Dário Luís Essugo (Chelsea),MID,1,4.5,4.114774045102892,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,Omar Marmoush (Man City),MID,1.0,8.5,5.372046303723097,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,,,,,,,,,,
Florian Wirtz,4-4-2,93.0,55.3,286.4,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Enzo Fernández (Chelsea),MID,1,6.5,4.114774045102892,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,Omar Marmoush (Man City),MID,1.0,8.5,5.372046303723097,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,,,,,,,,,,
Florian Wirtz,4-4-2,91.0,55.3,286.4,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Kendry Páez Andrade (Chelsea),MID,1,4.5,4.114774045102892,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,Omar Marmoush (Man City),MID,1.0,8.5,5.372046303723097,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,,,,,,,,,,
Florian Wirtz,4-4-2,94.0,55.3,286.4,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Virgil van Dijk (Liverpool),DEF,1,6.0,4.2122365662234245,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1.0,6.0,3.857755097734471,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,Morgan Gibbs-White (Nott'm Forest),MID,1,7.5,4.639990923669327,Jacob Murphy (Newcastle),MID,1.0,6.5,4.55984705882353,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.802601449985117,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,,,,,,,,,,,,,,,
Florian Wirtz,4-3-3,94.0,55.2,286.1,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,,,,,,João Pedro Junqueira de Jesus (Chelsea),FWD,1,7.5,4.065662466155524,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,Ollie Watkins (Aston Villa),FWD,1.0,9.0,4.89428346749226,,,,,,,,,,
Florian Wirtz,3-4-3,96.5,55.2,285.8,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,,,,,,Cody Gakpo (Liverpool),MID,1,7.5,4.00597130306553,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,Morgan Gibbs-White (Nott'm Forest),MID,1.0,7.5,4.639990923669327,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.802601449985117,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Yoane Wissa (Brentford),FWD,1.0,7.5,4.653093286856988,,,,,,,,,,
Florian Wirtz,4-4-2,91.5,55.1,285.7,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,Morgan Gibbs-White (Nott'm Forest),MID,1.0,7.5,4.639990923669327,Liam Delap (Chelsea),FWD,1,6.5,4.234256150366049,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,,,,,,,,,,
Florian Wirtz,4-4-2,91.5,55.1,285.5,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,Morgan Gibbs-White (Nott'm Forest),MID,1.0,7.5,4.639990923669327,Raúl Jiménez Rodríguez (Fulham),FWD,1,6.5,4.197674632918843,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,,,,,,,,,,
Florian Wirtz,4-3-3,93.0,55.1,285.4,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Morgan Gibbs-White (Nott'm Forest),MID,1,7.5,4.639990923669327,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,Yoane Wissa (Brentford),FWD,1.0,7.5,4.653093286856988,,,,,,,,,,
Florian Wirtz,3-5-2,95.5,55.1,285.3,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,,,,,,Cody Gakpo (Liverpool),MID,1,7.5,4.00597130306553,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,Morgan Gibbs-White (Nott'm Forest),MID,1.0,7.5,4.639990923669327,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.802601449985117,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,,,,,,,,,,,Jacob Murphy (Newcastle),MID,1.0,6.5,4.55984705882353
Florian Wirtz,4-3-3,92.0,55.0,285.0,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Jacob Murphy (Newcastle),MID,1,6.5,4.55984705882353,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,Yoane Wissa (Brentford),FWD,1.0,7.5,4.653093286856988,,,,,,,,,,
Florian Wirtz,4-4-2,92.5,55.0,284.9,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,Morgan Gibbs-White (Nott'm Forest),MID,1.0,7.5,4.639990923669327,João Pedro Junqueira de Jesus (Chelsea),FWD,1,7.5,4.065662466155524,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,,,,,,,,,,
Florian Wirtz,5-3-2,92.0,55.0,284.8,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,Murillo Costa dos Santos (Nott'm Forest),DEF,1.0,5.5,3.802601449985117,,,,,
Florian Wirtz,5-3-2,92.0,55.0,284.8,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,,,,,,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,Murillo Costa dos Santos (Nott'm Forest),DEF,1.0,5.5,3.802601449985117,,,,,
Florian Wirtz,5-3-2,92.0,55.0,284.8,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,Murillo Costa dos Santos (Nott'm Forest),DEF,1.0,5.5,3.802601449985117,,,,,
,5-3-2,92.0,55.0,284.8,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,,MID,1,8.0,5.494981829381319,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,Murillo Costa dos Santos (Nott'm Forest),DEF,1.0,5.5,3.802601449985117,,,,,
Florian Wirtz,5-3-2,92.0,55.0,284.8,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,Murillo Costa dos Santos (Nott'm Forest),DEF,1.0,5.5,3.802601449985117,,,,,
Florian Wirtz,4-3-3,93.5,54.9,284.4,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,4.446534968345494,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,Yoane Wissa (Brentford),FWD,1.0,7.5,4.653093286856988,,,,,,,,,,
Florian Wirtz,4-3-3,92.5,54.8,284.2,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Anthony Elanga (Newcastle),MID,1,7.0,4.400310216718266,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,Yoane Wissa (Brentford),FWD,1.0,7.5,4.653093286856988,,,,,,,,,,
Florian Wirtz,4-3-3,94.5,54.8,283.9,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Bruno Borges Fernandes (Man Utd),MID,1,9.0,4.340177073608652,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,Yoane Wissa (Brentford),FWD,1.0,7.5,4.653093286856988,,,,,,,,,,
Florian Wirtz,4-3-3,92.5,54.8,283.8,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Leandro Trossard (Arsenal),MID,1,7.0,4.327991347443978,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,,MID,1,8.0,5.494981829381319,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,Yoane Wissa (Brentford),FWD,1.0,7.5,4.653093286856988,,,,,,,,,,
Florian Wirtz,4-3-3,92.5,54.8,283.8,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Dominik Szoboszlai (Liverpool),MID,1,6.5,4.431402882012899,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,,,,,,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,Yoane Wissa (Brentford),FWD,1.0,7.5,4.653093286856988,,,,,,,,,,
Florian Wirtz,4-4-2,92.5,54.7,283.7,Filip Jörgensen (Chelsea),GK,1,4.5,3.740449834576576,Milos Kerkez (Liverpool),DEF,1,6.0,3.986724987276056,Rayan Aït-Nouri (Man City),DEF,1,6.0,3.894201566880992,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.857755097734471,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,1.0,4.5,3.802601449985117,Dominik Szoboszlai (Liverpool),MID,1,6.5,4.431402882012899,Florian Wirtz (Liverpool),MID,1,8.5,5.494981829381319,Omar Marmoush (Man City),MID,1,8.5,5.372046303723097,Morgan Gibbs-White (Nott'm Forest),MID,1.0,7.5,4.639990923669327,Jarrod Bowen (West Ham),FWD,1,8.0,5.1275918101504105,Ollie Watkins (Aston Villa),FWD,1,9.0,4.89428346749226,Kepa Arrizabalaga Revuelta (Arsenal),GK,0,4.5,2.991288189549242,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.802601449985117,Joe Anderson (Sunderland),DEF,0,4.0,2.9765871372180106,Adam Aznou (Everton),DEF,0,4.5,2.7644130788509735,,,,,,,,,,,,,,,
